"","id","latitude","longitude","species_guess","scientific_name","common_name","iconic_taxon_name","taxon_id"
"540",11020092,50.8066487918,0.1561997831,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"541",11064083,50.83918644,4.37735578,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"542",11065463,47.2209394724,8.6821951624,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"543",11066586,47.2235110822,8.6849807203,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"544",11107233,51.37432447,-2.40233426,"Grande ortie","Urtica dioica","stinging nettle","Plantae",51884
"545",11162242,51.486457,-0.315249,"Stinging Nettle","Urtica dioica","stinging nettle","Plantae",51884
"546",11169871,51.2019638624,2.9744076077,"Grande ortie","Urtica dioica","stinging nettle","Plantae",51884
"547",11175619,53.1363380556,14.906475,"ortica","Urtica dioica","stinging nettle","Plantae",51884
"548",11218563,50.7129824797,16.3579559326,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"549",11224508,51.49271141,-2.63873409,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"550",11240122,52.2764818445,10.577967992,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"551",11258491,51.7290908814,-1.3059997559,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"552",11313153,52.2750575416,-2.0861840094,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"553",11316979,51.9463756111,0.6541094894,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"554",11325298,49.3935525232,2.9300918781,"Grande ortie","Urtica dioica","stinging nettle","Plantae",51884
"555",11325434,42.3853164353,1.1139850225,"ortiga","Urtica dioica","stinging nettle","Plantae",51884
"556",11341458,44.0452646066,19.590450637,"Grande ortie","Urtica dioica","stinging nettle","Plantae",51884
"557",11365591,51.625702,5.166289,"Grande ortie","Urtica dioica","stinging nettle","Plantae",51884
"558",11371211,44.961288185,14.5268957886,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"559",11387974,54.9018211365,37.7407341003,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"560",11388461,60.0072651498,30.3893573955,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"561",11389655,50.8641099651,4.6854415443,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"562",11389935,49.958859142,3.9724319335,"Grande ortie","Urtica dioica","stinging nettle","Plantae",51884
"563",11393225,50.4064650026,30.5036737089,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"564",11393995,51.4964990897,-2.6654432883,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"565",11394783,51.473838,-0.304803,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"566",11395085,53.4400063889,14.5775130556,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"567",11412718,54.6431972925,24.0226476453,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"568",11449483,55.8243217468,37.5897521973,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"569",11456188,51.1396170854,17.503452301,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"570",11478745,52.5167236328,13.456029892,"Grande ortie","Urtica dioica","stinging nettle","Plantae",51884
"571",11480259,50.1331378127,14.3938765302,"Grande ortie","Urtica dioica","stinging nettle","Plantae",51884
"572",11482530,51.4026483754,-2.6059717499,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"573",11483066,51.5011226673,-2.6601315093,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"574",11483711,50.1203395426,14.6278188821,"kopřiva dvoudomá","Urtica dioica","stinging nettle","Plantae",51884
"575",11485519,51.4027442932,-2.6069641113,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"576",11485761,51.44956155,-2.59753785,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"577",11488508,51.5167388916,-0.0957041681,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"578",11488674,51.4322366667,-0.3217216667,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"579",11491832,51.5167388916,-0.0957041681,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"580",11494436,50.119865231,14.6327350917,"kopřiva dvoudomá","Urtica dioica","stinging nettle","Plantae",51884
"581",11500144,51.4588350277,-2.5988248601,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"582",11505427,50.0857935838,14.2960909009,"kopřiva dvoudomá","Urtica dioica","stinging nettle","Plantae",51884
"583",11517422,50.4257963598,-4.121388495,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"584",11521360,50.13334311,14.55567206,"kopřiva dvoudomá","Urtica dioica","stinging nettle","Plantae",51884
"585",11525774,51.5014953613,-0.3467888832,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"586",11527160,51.3916366667,-2.4063333333,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"587",11529581,51.4516677856,-2.5961110592,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"588",11535156,51.479021092,-2.5766938459,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"589",11535585,53.1429580556,14.8747930556,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"590",11535693,53.1425330556,14.87382,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"591",11537466,50.0132416667,14.5094666667,"Grande ortie","Urtica dioica","stinging nettle","Plantae",51884
"592",11587426,51.4237069432,-2.5103451312,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"593",11590287,51.39210565,-2.40620689,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"594",11590943,51.3906155248,-2.3469111789,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"595",11592366,51.4302556474,-2.5601837996,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"596",11592905,50.2287016667,14.0712183333,"Grande ortie","Urtica dioica","stinging nettle","Plantae",51884
"597",11593762,51.47379483,-2.5882195,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"598",11598320,51.4162264299,-2.494562678,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"599",11600006,51.4556200525,-2.5888041521,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"600",11612860,51.441178266,-0.2064790484,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"601",11619533,51.3985314757,-2.3487178981,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"602",11622205,50.1030840353,14.4208024722,"kopřiva dvoudomá","Urtica dioica","stinging nettle","Plantae",51884
"603",11631637,51.4489212036,-2.5902349949,"Grande ortie","Urtica dioica","stinging nettle","Plantae",51884
"604",11636884,51.4729092323,-2.5809603184,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"605",11642942,45.3067711394,10.4011047252,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"606",11647112,51.448890686,-2.5838890076,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"607",11647345,51.4700855685,-2.6177862303,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"608",11648589,51.4770822321,-2.5581823289,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"609",11649389,51.5325132258,0.097621344,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"610",11653859,51.448890686,-2.5902776718,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"611",11656656,50.0510638333,14.5347116667,"kopřiva dvoudomá","Urtica dioica","stinging nettle","Plantae",51884
"612",11666319,51.442779541,-2.5650000572,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"613",11667954,51.3780555725,-2.3622221947,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"614",11669249,51.3794441223,-2.3636112213,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"615",11669310,51.3797225952,-2.3630554676,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"616",11669711,51.4975013733,-2.6044445038,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"617",11726583,50.0843349,14.4035028,"kopřiva dvoudomá","Urtica dioica","stinging nettle","Plantae",51884
"618",11726677,51.3641097676,-2.5446305517,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"619",11726720,51.5079047112,-0.1608373225,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"620",11727076,51.37441991,-2.40078696,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"621",11727106,51.4420218252,-2.5119846314,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"622",11728045,51.34821082,-2.94075022,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"623",11729391,51.5045934232,-0.1723611776,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"624",11730551,51.5047035217,-0.1719216406,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"625",11731143,51.4421116667,-2.593005,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"626",11731803,51.3809638471,-2.3455585912,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"627",11732077,51.3453711859,-2.6076427718,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"628",11732353,51.4554410891,-2.484102655,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"629",11732556,51.4553301037,-2.4841768295,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"630",11735025,51.3447582545,-2.6068411864,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"631",11735585,51.44657008,-2.59660049,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"632",11736037,51.373936669,-2.3415640276,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"633",11736102,51.436668396,-2.4836111069,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"634",11736537,51.50784401,-0.16127993,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"635",11737845,50.4161524354,-4.095351873,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"636",11739504,51.5080727684,-0.1620871481,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"637",11740608,51.4913953,-2.584842,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"638",11741424,46.3420965965,17.3591974005,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"639",11746671,51.4526221845,-2.6086089706,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"640",11746894,51.32607435,-2.89329856,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"641",11752241,51.44614356,-2.60931919,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"642",11752632,51.3998655417,-2.4497955199,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"643",11759572,50.13088907,14.54572403,"kopřiva dvoudomá","Urtica dioica","stinging nettle","Plantae",51884
"644",11762329,41.8404981774,2.2823557723,"ortiga","Urtica dioica","stinging nettle","Plantae",51884
"645",11768932,51.39582863,0.12179103,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"646",11775046,47.7310340231,6.7079492658,"Grande ortie","Urtica dioica","stinging nettle","Plantae",51884
"647",11782231,51.4599990845,-2.6208333969,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"648",11783369,51.4769161866,-2.5766435545,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"649",11798166,59.2763187062,16.5455818176,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"650",11798274,59.2763187062,16.5455818176,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"651",11800755,51.18117219,0.09504328,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"652",11803781,51.5647239685,-2.6649999619,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"653",11804087,51.5736122131,-2.6952776909,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"654",11804435,51.5663871765,-2.6852777004,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"655",11804596,51.4599990845,-2.6208333969,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"656",11805565,51.4619445801,-2.55027771,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"657",11805723,51.4627761841,-2.5499999523,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"658",11806422,51.4599990845,-2.5463888645,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"659",11857665,51.4879081725,-2.5891224481,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"660",11858166,51.4622772,-2.5924293,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"661",11858892,51.3918294278,-2.4143534599,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"662",11859164,51.4839069872,-2.5938535295,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"663",11860054,51.4870248875,-2.5910282414,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"664",11863430,51.4764484783,-2.6887966745,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"665",11864160,50.282403055,-4.0595273692,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"666",11864207,50.2023317976,-4.0464518167,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"667",11866425,51.5328446031,-2.6143975742,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"668",11866618,50.3182553403,-4.0343089925,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"669",11866848,51.49857356,-2.53511195,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"670",11872364,51.488876408,-2.5558022875,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"671",11876578,51.4906816604,-2.5584091432,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"672",11876948,51.4895920549,-2.5565943774,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"673",11879230,51.47830956,-2.4836034,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"674",11883465,51.45963,-2.597946,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"675",11887326,51.6698,-0.068879,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"676",11888242,50.0973293977,14.464235818,"kopřiva dvoudomá","Urtica dioica","stinging nettle","Plantae",51884
"677",11890559,51.45963,-2.597946,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"678",11892890,51.465225,-2.55585,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"679",11897320,51.4555087,-2.6014374,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"680",11899903,51.5030166667,-0.1317528333,"","Urtica dioica","stinging nettle","Plantae",51884
"681",11900448,51.3819625509,-2.3698385339,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"682",11900765,51.4375603503,-2.5646443952,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"683",11903099,53.2273986943,-9.1332285846,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"684",11904568,51.4484416667,-2.5775966667,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"685",11905744,53.0723830556,14.8999563889,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"686",11909302,45.3994444444,11.8661111111,"ortica","Urtica dioica","stinging nettle","Plantae",51884
"687",11909322,51.5379337487,-2.5567784293,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"688",11911954,51.4971232469,-2.3591047525,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"689",11917812,50.1318961625,14.3960018831,"kopřiva dvoudomá","Urtica dioica","stinging nettle","Plantae",51884
"690",11927069,51.535972151,-2.5518161058,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"691",11932636,51.5392087244,-2.5575345755,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"692",11933167,51.5409703914,-2.5539135933,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"693",11934764,51.3664766874,-2.3943516988,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"694",11935004,51.4389116667,-2.58602,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"695",11982292,50.9009010718,4.6896340884,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"696",11986635,50.014815403,14.6197798663,"kopřiva dvoudomá","Urtica dioica","stinging nettle","Plantae",51884
"697",11992381,48.0301310867,7.8619328141,"Große Brennessel","Urtica dioica","stinging nettle","Plantae",51884
"698",11993283,44.8201366667,8.6044716667,"ortica","Urtica dioica","stinging nettle","Plantae",51884
"699",11997217,45.5197067261,9.1883363724,"isonokkonen","Urtica dioica","stinging nettle","Plantae",51884
"700",11999357,57.1046361667,35.3540166667,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"701",12004479,51.3937638889,-2.3487891667,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"702",12004640,51.3370284685,-2.6035244018,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"703",12039473,50.8861053422,4.476928725,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"704",12049738,51.4511111111,-2.6244444444,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"705",12050276,51.4472222222,-2.6188888889,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"706",12050609,51.4530555556,-2.6238888889,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"707",12051432,51.0918922424,12.6848430634,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"708",12054851,51.4633331299,-2.6352777481,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"709",12054948,51.4563903809,-2.6369445324,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"710",12057461,51.4558334351,-2.6413888931,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"711",12057470,51.4555549622,-2.6411111355,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"712",12063478,51.4368563907,-2.5244672969,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"713",12081945,51.4555549622,-2.6458332539,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"714",12082138,51.4530563354,-2.6238889694,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"715",12082152,51.4219436646,-2.6286110878,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"716",12082175,51.4530563354,-2.6238889694,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"717",12082214,51.4219436646,-2.6286110878,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"718",12082245,51.4519462585,-2.6347222328,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"719",12082268,51.4513893127,-2.6375000477,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"720",12082354,51.4541664124,-2.6263887882,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"721",12085439,51.4508323669,-2.6244444847,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"722",12085454,51.4491653442,-2.6183333397,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"723",12085480,51.4508323669,-2.6236112118,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"724",12094282,52.1756289593,-2.798205238,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"725",12126417,51.4555524337,-2.6417688467,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"726",12130646,56.0276569846,-3.3047107514,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"727",12132757,47.0475388889,7.0433027778,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"728",12136448,51.3334032402,6.9094722146,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"729",12154777,50.1688685723,8.6229610677,"Große Brennessel","Urtica dioica","stinging nettle","Plantae",51884
"730",12157396,44.50965358,12.21385295,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"731",12159022,51.7930199321,-2.5930634513,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"732",12170663,51.440775,0.0508466667,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"733",12195129,51.384351134,-2.3463599664,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"734",12196008,52.9046409719,-2.8822051319,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"735",12202663,53.88868497,35.6138748,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"736",12205435,51.06542,-1.316215,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"737",12261457,55.4898202304,8.4934371013,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"738",12261542,55.4913624516,8.4856619127,"Grande ortie","Urtica dioica","stinging nettle","Plantae",51884
"739",12264189,51.787928562,-0.7170625624,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"740",12264849,51.7622895843,-0.725619207,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"741",12265460,49.6859977577,14.208227098,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"742",12268297,54.8315352,23.2544342,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"743",12287972,55.9968795776,22.9305686951,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"744",12288014,55.9968795776,22.9305686951,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"745",12288724,55.4907831364,8.4899637569,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"746",12290131,51.4236455722,-0.1834555645,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"747",12290473,55.4907477648,8.4903094266,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"748",12292562,51.5282242,-0.1456315,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"749",12322927,59.3762133333,18.0343861667,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"750",12332866,50.8187333333,-3.4878783333,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"751",12352620,47.3290833333,8.3865416667,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"752",12375057,50.1747937959,27.0573262037,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"753",12385626,47.624109,9.5412276,"Grande ortie","Urtica dioica","stinging nettle","Plantae",51884
"754",12391731,51.431825,-0.1039416667,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"755",12409322,50.9904819865,5.360929853,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"756",12422738,54.3739306,-2.9376445,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"757",12444915,56.9613792468,37.5232918281,"Крапива","Urtica dioica","stinging nettle","Plantae",51884
"758",12446401,50.6678123474,11.5572061539,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"759",12448335,60.1859784,24.9733783,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"760",12456465,51.1285439959,12.4978501502,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"761",12486232,51.5825500488,-2.8229653835,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"762",12512904,62.9250070133,23.0360476223,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"763",12538811,55.9139342101,37.4573845318,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"764",12539868,50.9760704041,-1.3984003067,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"765",12545329,49.42736945,11.02685017,"Grande ortie","Urtica dioica","stinging nettle","Plantae",51884
"766",12545525,57.382245,-4.3332,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"767",12580201,49.956442637,3.9702587761,"ortica","Urtica dioica","stinging nettle","Plantae",51884
"768",12598160,50.5814547206,5.5778077057,"Grande ortie","Urtica dioica","stinging nettle","Plantae",51884
"769",12600572,45.7794121044,9.517826736,"ortica","Urtica dioica","stinging nettle","Plantae",51884
"770",12602479,51.3749335287,-2.5247492641,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"771",12623148,43.9737508062,19.5665863529,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"772",12634843,50.80109307,-1.57006728,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"773",12678212,50.0399390935,14.6756741032,"kopřiva dvoudomá","Urtica dioica","stinging nettle","Plantae",51884
"774",12702228,55.741795362,12.4887736235,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"775",12703665,50.0243843347,14.4581575971,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"776",12705290,51.1835279742,4.4098431608,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"777",12708921,51.6546993284,-4.0521584172,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"778",12711044,52.2792169386,10.599259615,"Große Brennessel","Urtica dioica","stinging nettle","Plantae",51884
"779",12712672,53.0958804908,-4.1171382833,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"780",12733036,56.1837322964,10.1838633232,"Grande ortie","Urtica dioica","stinging nettle","Plantae",51884
"781",12733698,53.1539252373,5.6822437048,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"782",12734797,54.6913855518,25.2761853241,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"783",12735663,51.0465744211,12.5343704224,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"784",12748969,59.5210037231,17.9329891205,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"785",12764396,53.4592383435,-1.966419965,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"786",12765512,57.5808463125,9.9711643115,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"787",12765678,51.3591852294,-2.6201587299,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"788",12766199,55.85817272,23.33147064,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"789",12767467,55.6507083333,-3.1992283333,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"790",12767622,55.3696369487,10.3880324462,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"791",12773329,51.260877,0.19564,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"792",12776394,56.159825,-3.9122833333,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"793",12792187,55.3796164817,10.3737300378,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"794",12792618,55.8583050734,23.3317517583,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"795",12798499,51.6246858705,0.3056208696,"Grande ortie","Urtica dioica","stinging nettle","Plantae",51884
"796",12799814,51.4335166145,-0.1913606662,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"797",12799874,51.261744,0.205055,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"798",12820760,51.265892,0.204809,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"799",12829123,48.4031889,9.5077636,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"800",12829213,48.4924333333,9.3948916667,"Grande ortie","Urtica dioica","stinging nettle","Plantae",51884
"801",12829693,59.9803333,30.2438745,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"802",12831910,48.1104628271,-1.6954179481,"Grande ortie","Urtica dioica","stinging nettle","Plantae",51884
"803",12843559,54.1375721667,-2.4952,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"804",12853474,59.843988251,10.7865064871,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"805",12855718,49.601425,6.1605716667,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"806",12855725,49.6009216667,6.156795,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"807",12873826,51.476613,-0.319024,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
